CLIENTE_NUMBER	FX_IDADE	CEP_GRUPO_RISCO	FX_RENDA	INDICADOR_RESTRITIVO	QTDE_CONSULTAS_CREDITO	RESPOSTA
19550	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	0
19551	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	1	0
19552	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	0
19553	(2) 25 a 34	(5) altissimo	(4) De 2501 a 5000	0	2	0
19554	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
19555	(1) <=24	(4) alto	(2) <1500	0	0	0
19556	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
19557	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
19558	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19559	(5) >=46	(4) alto	(2) <1500	0	0	0
19560	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	0
19561	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	1	0
19562	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	0
19563	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
19564	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
19565	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
19566	(5) >=46	(4) alto	(2) <1500	0	0	0
19567	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
19568	(4) 40 a 45	(5) altissimo	(3) De 1500 a 2500	0	1	0
19569	(2) 25 a 34	(4) alto	(2) <1500	0	0	0
19570	(1) <=24	(2) baixo	(2) <1500	0	0	0
19571	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
19572	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	0	0
19573	(1) <=24	(4) alto	(2) <1500	0	2	0
19574	(1) <=24	(5) altissimo	(2) <1500	0	0	0
19575	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	1
19576	(1) <=24	(3) medio	(4) De 2501 a 5000	0	2	0
19577	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	0	0
19578	(5) >=46	(5) altissimo	(2) <1500	0	2	0
19579	(2) 25 a 34	(3) medio	(2) <1500	0	0	0
19580	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	1
19581	(5) >=46	(3) medio	(3) De 1500 a 2500	0	1	0
19582	(5) >=46	(4) alto	(3) De 1500 a 2500	0	2	0
19583	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
19584	(1) <=24	(3) medio	(2) <1500	0	0	0
19585	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	2	0
19586	sem informacao	(3) medio	(4) De 2501 a 5000	0	1	0
19587	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	1	0
19588	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	3 ou mais	1
19589	(5) >=46	(3) medio	(3) De 1500 a 2500	0	2	0
19590	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	0	0
19591	sem informacao	(5) altissimo	(1) nao informado	0	1	0
19592	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	1	0
19593	sem informacao	(4) alto	(4) De 2501 a 5000	0	0	0
19594	(1) <=24	(3) medio	(2) <1500	0	3 ou mais	0
19595	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
19596	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
19597	sem informacao	(5) altissimo	(1) nao informado	0	0	1
19598	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19599	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	1	0
19600	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	0	0
19601	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19602	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	1
19603	(1) <=24	(3) medio	(2) <1500	0	0	0
19604	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
19605	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
19606	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
19607	(1) <=24	(4) alto	(3) De 1500 a 2500	0	0	0
19608	(4) 40 a 45	(3) medio	(2) <1500	0	0	0
19609	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
19610	(5) >=46	(4) alto	(3) De 1500 a 2500	0	1	0
19611	(2) 25 a 34	(1) baissiximo	(3) De 1500 a 2500	0	0	0
19612	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19613	sem informacao	(5) altissimo	(1) nao informado	0	3 ou mais	1
19614	(4) 40 a 45	(4) alto	(4) De 2501 a 5000	0	1	0
19615	(2) 25 a 34	(2) baixo	(2) <1500	0	1	1
19616	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19617	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	0	0
19618	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
19619	(4) 40 a 45	(4) alto	(4) De 2501 a 5000	0	1	0
19620	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	2	0
19621	(5) >=46	(3) medio	(2) <1500	0	0	0
19622	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	1	0
19623	(5) >=46	(3) medio	(2) <1500	0	0	0
19624	(1) <=24	(3) medio	(2) <1500	0	0	0
19625	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
19626	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
19627	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19628	(5) >=46	(5) altissimo	(2) <1500	0	1	0
19629	(5) >=46	(2) baixo	(5) 5001 a 7000	0	1	0
19630	(1) <=24	(2) baixo	(4) De 2501 a 5000	0	0	0
19631	(1) <=24	(3) medio	(4) De 2501 a 5000	0	0	0
19632	(4) 40 a 45	(4) alto	(3) De 1500 a 2500	0	2	1
19633	(5) >=46	(3) medio	(6) >7000	0	0	0
19634	(3) 35 a 39	(4) alto	(2) <1500	0	0	0
19635	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	3 ou mais	0
19636	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	1
19637	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
19638	(5) >=46	(2) baixo	(2) <1500	0	0	0
19639	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	2	0
19640	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	1	0
19641	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
19642	(5) >=46	(3) medio	(2) <1500	0	0	0
19643	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19644	(5) >=46	(2) baixo	(2) <1500	0	1	0
19645	sem informacao	(3) medio	(3) De 1500 a 2500	0	0	0
19646	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	0	0
19647	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	1
19648	(4) 40 a 45	(2) baixo	(5) 5001 a 7000	0	0	0
19649	(2) 25 a 34	(3) medio	(2) <1500	0	0	0
19650	(2) 25 a 34	(3) medio	(2) <1500	0	0	0
19651	(5) >=46	(3) medio	(2) <1500	0	0	0
19652	(5) >=46	(3) medio	(2) <1500	0	2	0
19653	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	0	0
19654	(3) 35 a 39	(4) alto	(4) De 2501 a 5000	0	0	0
19655	(2) 25 a 34	(5) altissimo	(2) <1500	0	0	0
19656	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	0
19657	(4) 40 a 45	(5) altissimo	(2) <1500	0	0	0
19658	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
19659	(2) 25 a 34	(5) altissimo	(2) <1500	0	0	0
19660	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	0
19661	(1) <=24	(3) medio	(2) <1500	0	0	0
19662	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19663	(4) 40 a 45	(5) altissimo	(3) De 1500 a 2500	0	0	1
19664	sem informacao	(3) medio	(3) De 1500 a 2500	0	1	0
19665	(1) <=24	(3) medio	(2) <1500	0	0	0
19666	sem informacao	(3) medio	(5) 5001 a 7000	0	0	0
19667	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
19668	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
19669	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
19670	(1) <=24	(3) medio	(4) De 2501 a 5000	0	0	0
19671	(4) 40 a 45	(2) baixo	(2) <1500	0	0	0
19672	(5) >=46	(5) altissimo	(6) >7000	0	0	0
19673	(2) 25 a 34	(5) altissimo	(6) >7000	0	1	0
19674	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19675	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	1	0
19676	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	0	0
19677	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	0
19678	sem informacao	(4) alto	(2) <1500	0	1	1
19679	(1) <=24	(5) altissimo	(3) De 1500 a 2500	0	0	1
19680	sem informacao	(5) altissimo	(1) nao informado	0	1	1
19681	(2) 25 a 34	(3) medio	(2) <1500	0	0	0
19682	sem informacao	(5) altissimo	(1) nao informado	0	0	1
19683	(2) 25 a 34	(3) medio	(2) <1500	0	0	0
19684	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
19685	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	1	0
19686	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
19687	(5) >=46	(3) medio	(4) De 2501 a 5000	0	2	0
19688	(3) 35 a 39	(3) medio	(2) <1500	0	0	0
19689	(1) <=24	(3) medio	(2) <1500	0	0	0
19690	(2) 25 a 34	(4) alto	(2) <1500	0	0	0
19691	(3) 35 a 39	(3) medio	(2) <1500	0	0	0
19692	(3) 35 a 39	(3) medio	(2) <1500	0	0	0
19693	(1) <=24	(3) medio	(5) 5001 a 7000	0	1	1
19694	(3) 35 a 39	(3) medio	(2) <1500	0	0	0
19695	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19696	(5) >=46	(5) altissimo	(1) nao informado	0	0	0
19697	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	0	0
19698	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
19699	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
19700	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
19701	(1) <=24	(5) altissimo	(3) De 1500 a 2500	0	2	0
19702	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	1	0
19703	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19704	(2) 25 a 34	(5) altissimo	(2) <1500	0	0	0
19705	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	0	0
19706	(5) >=46	(4) alto	(3) De 1500 a 2500	0	3 ou mais	0
19707	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	2	0
19708	(1) <=24	(2) baixo	(4) De 2501 a 5000	0	2	1
19709	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19710	(5) >=46	(3) medio	(3) De 1500 a 2500	0	2	0
19711	(2) 25 a 34	(4) alto	(2) <1500	0	0	1
19712	(1) <=24	(4) alto	(2) <1500	0	0	0
19713	(3) 35 a 39	(3) medio	(6) >7000	0	0	0
19714	(1) <=24	(4) alto	(3) De 1500 a 2500	0	2	1
19715	(4) 40 a 45	(4) alto	(5) 5001 a 7000	0	1	0
19716	(2) 25 a 34	(4) alto	(6) >7000	0	0	0
19717	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	1	0
19718	(1) <=24	(5) altissimo	(3) De 1500 a 2500	0	0	0
19719	(1) <=24	(5) altissimo	(1) nao informado	0	3 ou mais	1
19720	(3) 35 a 39	(3) medio	(2) <1500	0	1	1
19721	(5) >=46	(3) medio	(5) 5001 a 7000	0	1	0
19722	(5) >=46	(3) medio	(2) <1500	0	1	1
19723	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	1	0
19724	sem informacao	(5) altissimo	(1) nao informado	0	0	1
19725	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	0	0
19726	(2) 25 a 34	(4) alto	(2) <1500	0	0	0
19727	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
19728	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
19729	(1) <=24	(4) alto	(4) De 2501 a 5000	0	2	0
19730	(2) 25 a 34	(5) altissimo	(4) De 2501 a 5000	0	0	0
19731	(1) <=24	(4) alto	(2) <1500	0	0	0
19732	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	0
19733	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19734	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	0	0
19735	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	2	0
19736	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
19737	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	0	0
19738	(1) <=24	(4) alto	(5) 5001 a 7000	0	0	0
19739	(1) <=24	(3) medio	(3) De 1500 a 2500	0	2	0
19740	(2) 25 a 34	(3) medio	(2) <1500	0	1	0
19741	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19742	(1) <=24	(4) alto	(6) >7000	0	1	0
19743	(2) 25 a 34	(3) medio	(2) <1500	0	0	0
19744	(2) 25 a 34	(2) baixo	(2) <1500	0	1	1
19745	(5) >=46	(5) altissimo	(3) De 1500 a 2500	0	2	0
19746	(1) <=24	(5) altissimo	(3) De 1500 a 2500	0	0	0
19747	(5) >=46	(5) altissimo	(4) De 2501 a 5000	0	0	0
19748	(4) 40 a 45	(5) altissimo	(6) >7000	0	0	1
19749	(4) 40 a 45	(5) altissimo	(2) <1500	0	0	0
19750	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	1	0
19751	(2) 25 a 34	(3) medio	(5) 5001 a 7000	0	2	0
19752	(2) 25 a 34	(2) baixo	(5) 5001 a 7000	0	0	0
19753	(4) 40 a 45	(3) medio	(5) 5001 a 7000	0	0	1
19754	sem informacao	(5) altissimo	(1) nao informado	0	0	1
19755	(4) 40 a 45	(3) medio	(2) <1500	0	3 ou mais	0
19756	(1) <=24	(5) altissimo	(4) De 2501 a 5000	0	0	1
19757	(5) >=46	(2) baixo	(2) <1500	0	0	0
19758	(2) 25 a 34	(2) baixo	(2) <1500	0	1	0
19759	(5) >=46	(4) alto	(2) <1500	0	2	0
19760	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
19761	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19762	(4) 40 a 45	(3) medio	(4) De 2501 a 5000	0	0	0
19763	(5) >=46	(3) medio	(2) <1500	0	0	0
19764	(5) >=46	(5) altissimo	(2) <1500	0	0	0
19765	(5) >=46	(3) medio	(2) <1500	0	0	0
19766	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	1
19767	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19768	(3) 35 a 39	(4) alto	(4) De 2501 a 5000	0	0	0
19769	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
19770	(2) 25 a 34	(4) alto	(2) <1500	0	0	0
19771	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19772	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	2	0
19773	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	1	0
19774	(5) >=46	(5) altissimo	(2) <1500	0	0	0
19775	(1) <=24	(3) medio	(5) 5001 a 7000	0	0	1
19776	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19777	(2) 25 a 34	(3) medio	(2) <1500	0	0	0
19778	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	0
19779	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
19780	(3) 35 a 39	(2) baixo	(2) <1500	0	2	0
19781	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
19782	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	0	0
19783	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
19784	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19785	(1) <=24	(3) medio	(2) <1500	0	0	0
19786	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19787	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
19788	sem informacao	(4) alto	(3) De 1500 a 2500	0	0	0
19789	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	0
19790	(5) >=46	(1) baissiximo	(6) >7000	0	0	0
19791	(3) 35 a 39	(4) alto	(3) De 1500 a 2500	1	0	0
19792	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
19793	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
19794	(4) 40 a 45	(1) baissiximo	(5) 5001 a 7000	0	1	0
19795	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19796	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	0	0
19797	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	1
19798	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	2	0
19799	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	0	0
19800	(5) >=46	(3) medio	(4) De 2501 a 5000	0	2	1
19801	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19802	(1) <=24	(5) altissimo	(3) De 1500 a 2500	0	0	0
19803	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
19804	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	0	0
19805	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
19806	(5) >=46	(5) altissimo	(3) De 1500 a 2500	0	0	1
19807	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	0	0
19808	(5) >=46	(2) baixo	(6) >7000	0	2	0
19809	(5) >=46	(4) alto	(2) <1500	0	0	0
19810	(1) <=24	(5) altissimo	(3) De 1500 a 2500	0	0	0
19811	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19812	(1) <=24	(2) baixo	(4) De 2501 a 5000	0	1	0
19813	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19814	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	1	0
19815	(3) 35 a 39	(4) alto	(3) De 1500 a 2500	0	0	0
19816	(4) 40 a 45	(2) baixo	(4) De 2501 a 5000	0	1	0
19817	(2) 25 a 34	(3) medio	(3) De 1500 a 2500	0	0	0
19818	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
19819	(1) <=24	(3) medio	(3) De 1500 a 2500	0	1	0
19820	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	1	0
19821	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19822	(5) >=46	(3) medio	(4) De 2501 a 5000	0	1	0
19823	(5) >=46	(5) altissimo	(4) De 2501 a 5000	0	0	0
19824	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
19825	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	1
19826	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
19827	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
19828	(1) <=24	(2) baixo	(4) De 2501 a 5000	0	1	0
19829	(2) 25 a 34	(1) baissiximo	(6) >7000	0	1	0
19830	sem informacao	(3) medio	(3) De 1500 a 2500	0	0	0
19831	(4) 40 a 45	(4) alto	(3) De 1500 a 2500	0	0	0
19832	(4) 40 a 45	(5) altissimo	(3) De 1500 a 2500	0	0	0
19833	(3) 35 a 39	(3) medio	(3) De 1500 a 2500	0	3 ou mais	0
19834	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	0	0
19835	(1) <=24	(2) baixo	(5) 5001 a 7000	0	0	0
19836	(1) <=24	(5) altissimo	(1) nao informado	0	0	0
19837	(1) <=24	(5) altissimo	(3) De 1500 a 2500	0	1	0
19838	(2) 25 a 34	(4) alto	(2) <1500	0	0	0
19839	sem informacao	(5) altissimo	(1) nao informado	0	0	1
19840	(3) 35 a 39	(1) baissiximo	(5) 5001 a 7000	0	3 ou mais	1
19841	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	0	0
19842	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19843	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
19844	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
19845	(2) 25 a 34	(1) baissiximo	(4) De 2501 a 5000	0	1	0
19846	(5) >=46	(2) baixo	(5) 5001 a 7000	0	3 ou mais	0
19847	sem informacao	(5) altissimo	(1) nao informado	0	1	0
19848	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19849	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	0
19850	(1) <=24	(2) baixo	(5) 5001 a 7000	0	1	1
19851	(3) 35 a 39	(2) baixo	(5) 5001 a 7000	0	0	1
19852	(5) >=46	(3) medio	(4) De 2501 a 5000	0	0	0
19853	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19854	(4) 40 a 45	(3) medio	(3) De 1500 a 2500	0	1	0
19855	(3) 35 a 39	(4) alto	(4) De 2501 a 5000	0	0	0
19856	(1) <=24	(2) baixo	(5) 5001 a 7000	0	0	0
19857	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	0	0
19858	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	0	0
19859	sem informacao	(5) altissimo	(1) nao informado	0	1	0
19860	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	1
19861	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	1	0
19862	(2) 25 a 34	(3) medio	(4) De 2501 a 5000	0	3 ou mais	0
19863	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	2	0
19864	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19865	(1) <=24	(1) baissiximo	(5) 5001 a 7000	0	0	0
19866	(3) 35 a 39	(5) altissimo	(3) De 1500 a 2500	0	2	1
19867	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	0
19868	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	0	0
19869	sem informacao	(5) altissimo	(1) nao informado	0	1	1
19870	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	0
19871	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	0	0
19872	(2) 25 a 34	(5) altissimo	(4) De 2501 a 5000	0	0	0
19873	(4) 40 a 45	(3) medio	(4) De 2501 a 5000	0	2	0
19874	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	1	0
19875	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	3 ou mais	0
19876	(2) 25 a 34	(3) medio	(2) <1500	0	0	0
19877	(5) >=46	(4) alto	(2) <1500	0	1	0
19878	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	3 ou mais	0
19879	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	0	0
19880	(5) >=46	(3) medio	(3) De 1500 a 2500	0	0	0
19881	(5) >=46	(4) alto	(3) De 1500 a 2500	0	1	0
19882	(3) 35 a 39	(5) altissimo	(3) De 1500 a 2500	0	1	0
19883	(1) <=24	(2) baixo	(3) De 1500 a 2500	0	3 ou mais	0
19884	(5) >=46	(2) baixo	(3) De 1500 a 2500	1	1	0
19885	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	0
19886	(1) <=24	(3) medio	(3) De 1500 a 2500	0	0	0
19887	(1) <=24	(4) alto	(3) De 1500 a 2500	0	0	0
19888	(1) <=24	(3) medio	(3) De 1500 a 2500	0	1	0
19889	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	3 ou mais	0
19890	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	0	0
19891	(5) >=46	(2) baixo	(4) De 2501 a 5000	0	0	0
19892	(1) <=24	(4) alto	(2) <1500	0	0	0
19893	(2) 25 a 34	(1) baissiximo	(5) 5001 a 7000	0	1	0
19894	(3) 35 a 39	(2) baixo	(4) De 2501 a 5000	0	0	0
19895	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
19896	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19897	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	1	0
19898	(5) >=46	(1) baissiximo	(5) 5001 a 7000	0	0	0
19899	(2) 25 a 34	(2) baixo	(4) De 2501 a 5000	0	2	1
19900	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19901	(1) <=24	(4) alto	(3) De 1500 a 2500	0	1	1
19902	sem informacao	(5) altissimo	(1) nao informado	0	1	0
19903	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	0	0
19904	(4) 40 a 45	(5) altissimo	(3) De 1500 a 2500	0	0	0
19905	(4) 40 a 45	(2) baixo	(3) De 1500 a 2500	0	0	1
19906	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	0	0
19907	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	0	0
19908	(1) <=24	(5) altissimo	(1) nao informado	0	0	0
19909	(1) <=24	(4) alto	(3) De 1500 a 2500	0	3 ou mais	0
19910	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19911	(1) <=24	(2) baixo	(2) <1500	0	0	1
19912	(2) 25 a 34	(5) altissimo	(2) <1500	0	0	1
19913	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	1	0
19914	(1) <=24	(5) altissimo	(3) De 1500 a 2500	0	3 ou mais	1
19915	(4) 40 a 45	(5) altissimo	(3) De 1500 a 2500	0	0	0
19916	(5) >=46	(4) alto	(2) <1500	0	2	1
19917	(5) >=46	(4) alto	(4) De 2501 a 5000	0	2	0
19918	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	0	0
19919	(2) 25 a 34	(4) alto	(3) De 1500 a 2500	0	2	0
19920	(1) <=24	(1) baissiximo	(5) 5001 a 7000	1	0	0
19921	(5) >=46	(4) alto	(2) <1500	0	0	1
19922	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19923	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	0
19924	(3) 35 a 39	(3) medio	(4) De 2501 a 5000	0	0	0
19925	(4) 40 a 45	(4) alto	(3) De 1500 a 2500	0	1	0
19926	(5) >=46	(4) alto	(4) De 2501 a 5000	0	2	0
19927	(5) >=46	(4) alto	(5) 5001 a 7000	0	1	0
19928	(3) 35 a 39	(2) baixo	(3) De 1500 a 2500	0	0	0
19929	(5) >=46	(2) baixo	(5) 5001 a 7000	0	1	0
19930	(4) 40 a 45	(4) alto	(3) De 1500 a 2500	0	1	0
19931	(1) <=24	(2) baixo	(4) De 2501 a 5000	0	1	0
19932	(4) 40 a 45	(4) alto	(2) <1500	0	2	0
19933	(2) 25 a 34	(4) alto	(4) De 2501 a 5000	0	0	0
19934	sem informacao	(5) altissimo	(1) nao informado	0	0	0
19935	(2) 25 a 34	(2) baixo	(3) De 1500 a 2500	0	1	0
19936	(5) >=46	(2) baixo	(3) De 1500 a 2500	0	2	0
19937	(5) >=46	(4) alto	(3) De 1500 a 2500	0	0	0
19938	(5) >=46	(4) alto	(3) De 1500 a 2500	0	1	0
19939	(3) 35 a 39	(5) altissimo	(3) De 1500 a 2500	0	0	0
19940	(1) <=24	(5) altissimo	(1) nao informado	0	2	1
19941	(2) 25 a 34	(5) altissimo	(3) De 1500 a 2500	0	0	0
19942	(5) >=46	(4) alto	(4) De 2501 a 5000	0	0	0
19943	(5) >=46	(3) medio	(5) 5001 a 7000	0	0	0
19944	sem informacao	(5) altissimo	(4) De 2501 a 5000	0	0	1
